Category,Reviews,Installs,Type,Size,Price,Content Rating,Genres,Current Version,Rating > 80%
16,33264,10000000.0,0,18.0,0.0,0,26,6,False
16,1797,100000.0,0,6.8,0.0,0,26,2,False
16,7376,1000000.0,0,19.0,0.0,0,26,5,False
16,987,10000.0,0,4.5,0.0,0,26,2,False
16,1797,100000.0,0,6.8,0.0,0,26,2,False
16,1797,100000.0,0,6.8,0.0,0,26,2,False
16,2042,100000.0,0,3.0,0.0,0,26,3,False
17,270687,10000000.0,0,38.0,0.0,1,38,1,False
17,25825,5000000.0,0,16.0,0.0,0,40,1,False
17,148177,10000000.0,0,78.0,0.0,0,29,1,False
18,974,500000.0,0,14.0,0.0,0,1,2,False
18,10366,1000000.0,0,78.0,0.0,0,15,1,False
18,237,100000.0,0,26.0,0.0,0,13,1,False
18,2,500.0,1,82.0,2.99,0,48,1,False
18,10753,1000000.0,0,84.0,0.0,0,50,2,False
18,1123,100000.0,0,5.7,0.0,0,71,4,False
18,1615,10000.0,1,1.2,4.99,0,71,1,False
18,6903,1000000.0,0,25.0,0.0,0,53,2,False
18,418,100000.0,0,97.0,0.0,0,50,1,False
18,1042,100000.0,0,48.0,0.0,0,76,2,False
18,6903,1000000.0,0,25.0,0.0,0,53,2,False
18,418,100000.0,0,97.0,0.0,0,50,1,False
18,1042,100000.0,0,48.0,0.0,0,76,2,False
18,133117,5000000.0,0,63.0,0.0,0,32,2,False
18,95537,10000000.0,0,58.0,0.0,0,50,2,False
18,36028,5000000.0,0,50.0,0.0,0,50,1,False
18,44062,1000000.0,0,54.0,0.0,0,32,1,False
19,45,5000.0,1,21.0,3.99,0,80,2,False
19,206,10000.0,1,9.5,2.99,0,80,1,False
19,77,5000.0,1,9.9,2.99,0,80,1,False
19,51,1000.0,1,2.4,29.99,0,80,2,False
19,10,1000.0,1,0.378,5.99,0,80,1,False
19,25,1000.0,1,0.266,10.99,0,80,1,False
19,41,1000.0,1,14.0,9.99,0,80,1,False
19,4,500.0,1,3.4,0.99,0,80,1,False
19,214,1000.0,1,68.0,33.99,0,80,2,False
19,236,50000.0,0,18.0,0.0,0,80,1,False
19,250,100000.0,0,23.0,0.0,0,80,1,False
19,6266,500000.0,0,34.0,0.0,0,80,3,False
19,2657,500000.0,0,24.0,0.0,0,80,8,False
19,1838,100000.0,0,21.0,0.0,0,80,2,False
19,3707,500000.0,0,10.0,0.0,0,80,4,False
19,315,100000.0,0,22.0,0.0,0,80,1,False
19,700,100000.0,0,37.0,0.0,0,80,3,False
19,190,100000.0,0,7.7,0.0,0,80,2,False
19,27,10000.0,0,28.0,0.0,0,80,1,False
19,78,50000.0,0,72.0,0.0,0,80,2,False
19,650,100000.0,0,27.0,0.0,0,80,4,False
19,45,5000.0,0,20.0,0.0,0,80,1,False
19,529,100000.0,0,26.0,0.0,0,80,4,False
19,54,5000.0,0,17.0,0.0,3,80,2,False
19,272,50000.0,0,6.4,0.0,0,80,2,False
19,51,1000.0,1,2.4,29.99,0,80,2,False
19,1288,100000.0,0,38.0,0.0,0,80,1,False
19,214,1000.0,1,68.0,33.99,0,80,2,False
19,17,1000.0,0,6.8,0.0,0,80,2,False
19,82,5000.0,0,42.0,0.0,0,80,1,False
19,92,10000.0,0,1.5,0.0,0,80,3,False
19,83,10000.0,0,3.2,0.0,0,80,6,False
19,3,5000.0,0,7.7,0.0,0,80,2,False
19,343,50000.0,0,26.0,0.0,0,80,3,False
19,206,10000.0,1,9.5,2.99,0,80,1,False
19,9,500.0,0,2.9,0.0,0,80,1,False
19,2,500.0,0,16.0,0.0,0,80,1,False
19,20,1000.0,0,19.0,0.0,0,80,1,False
19,3,100.0,0,10.0,0.0,0,80,1,False
19,496,100000.0,0,24.0,0.0,0,80,8,False
19,124,10000.0,0,43.0,0.0,0,80,3,False
19,700,100000.0,0,37.0,0.0,0,80,3,False
19,24,1000.0,0,4.4,0.0,0,80,5,False
19,3596,1000000.0,0,8.4,0.0,0,80,4,False
19,9,500.0,0,2.9,0.0,0,80,1,False
19,63,10000.0,0,24.0,0.0,0,80,2,False
19,2657,500000.0,0,24.0,0.0,0,80,8,False
19,315,100000.0,0,22.0,0.0,0,80,1,False
19,26,5000.0,0,0.975,0.0,0,80,1,False
19,253,50000.0,0,4.2,0.0,0,80,1,False
19,10,1000.0,0,15.0,0.0,0,80,0,False
19,66,50000.0,0,1.2,0.0,0,80,1,False
19,292,100000.0,0,2.7,0.0,0,80,4,False
19,19,5000.0,0,2.2,0.0,0,80,1,False
20,13223,10000000.0,0,2.8,0.0,3,81,8,False
20,138026,5000000.0,0,2.7,0.0,3,81,2,False
20,4253,100000.0,0,4.1,0.0,1,81,7,False
21,8820,5000000.0,0,33.0,0.0,0,82,3,False
21,44255,10000000.0,0,15.0,0.0,0,82,6,False
21,18252,10000000.0,0,10.0,0.0,0,82,6,False
21,3656,1000000.0,0,9.0,0.0,1,82,4,False
21,48732,10000000.0,0,20.0,0.0,0,82,7,False
21,18364,1000000.0,0,29.0,0.0,0,82,2,False
21,9189,1000000.0,0,98.0,0.0,1,82,7,False
22,3492,5000000.0,0,17.0,0.0,0,83,1,False
22,55427,10000000.0,0,6.6,0.0,0,83,5,False
22,129272,10000000.0,0,11.0,0.0,0,83,1,False
22,167652,10000000.0,0,12.0,0.0,0,83,4,False
23,76346,5000000.0,0,14.0,0.0,0,36,6,False
23,5510,1000000.0,0,32.0,0.0,0,36,7,False
23,78442,5000000.0,0,25.0,0.0,0,36,5,False
23,3017,100000.0,0,24.0,0.0,0,36,3,False
23,1845,100000.0,0,12.0,0.0,0,36,1,False
23,50179,1000000.0,0,23.0,0.0,0,36,2,False
23,4057,500000.0,0,26.0,0.0,0,36,3,False
23,4272,500000.0,0,16.0,0.0,0,36,3,False
23,5511,1000000.0,0,32.0,0.0,0,36,7,False
23,50179,1000000.0,0,23.0,0.0,0,36,2,False
24,24781,5000000.0,0,8.3,0.0,0,84,5,False
24,32862,10000000.0,0,14.0,0.0,0,84,5,False
24,98585,10000000.0,0,37.0,0.0,0,84,5,False
24,5572,1000000.0,0,21.0,0.0,0,84,5,False
24,16815,1000000.0,0,28.0,0.0,0,84,3,False
24,2277,1000000.0,0,27.0,0.0,0,84,4,False
24,285,500000.0,0,39.0,0.0,0,84,1,False
24,256,100000.0,0,17.0,0.0,0,84,1,False
24,2750,5000000.0,0,39.0,0.0,0,84,1,False
24,7081,1000000.0,0,51.0,0.0,0,84,4,False
24,27560,5000000.0,0,46.0,0.0,0,84,4,False
24,13275,1000000.0,0,71.0,0.0,0,84,8,False
24,30447,5000000.0,0,80.0,0.0,0,84,2,False
24,30447,5000000.0,0,80.0,0.0,0,84,2,False
24,24781,5000000.0,0,8.3,0.0,0,84,5,False
24,27560,5000000.0,0,46.0,0.0,0,84,4,False
24,7705,1000000.0,0,40.0,0.0,0,84,9,False
24,14544,1000000.0,0,43.0,0.0,0,84,7,False
25,45838,50000000.0,0,16.0,0.0,0,86,7,False
25,24151,10000000.0,0,15.0,0.0,0,86,1,False
25,18513,10000000.0,0,6.1,0.0,0,86,3,False
25,14552,10000000.0,0,17.0,0.0,0,86,7,False
25,315,500000.0,0,4.6,0.0,0,86,1,False
25,163997,10000000.0,0,16.0,0.0,0,86,5,False
25,5431,10000000.0,0,1.3,0.0,0,86,1,False
25,59,50000.0,0,2.3,0.0,0,86,9,False
25,124,100000.0,0,1.9,0.0,0,86,9,False
25,1420,100000.0,0,2.7,0.0,0,86,9,False
25,12388,1000000.0,0,5.3,0.0,0,86,1,False
25,75336,1000000.0,0,0.544,0.0,0,86,1,False
26,10796,1000000.0,0,6.8,0.0,0,87,6,False
26,25037,1000000.0,0,14.0,0.0,0,87,5,False
27,8226,10000000.0,0,4.1,0.0,0,88,1,False
27,11200,5000000.0,0,11.0,0.0,0,88,3,False
28,3614,1000000.0,0,3.3,0.0,0,90,2,False
28,4976,1000000.0,0,2.8,0.0,0,91,2,False
28,9293,1000000.0,0,2.4,0.0,0,89,2,False
28,824,1000000.0,0,53.0,0.0,0,89,8,False
28,3182,1000000.0,0,46.0,0.0,0,91,8,False
29,100994,5000000.0,0,54.0,0.0,0,93,5,False
29,7623,1000000.0,0,19.0,0.0,0,93,3,False
29,15966,1000000.0,0,9.2,0.0,0,93,2,False
30,12764,1000000.0,0,25.0,0.0,1,94,7,False
30,400,100000.0,0,7.2,0.0,1,94,1,False
30,19738,1000000.0,0,33.0,0.0,1,94,9,False
30,3484,10000000.0,0,3.0,0.0,0,94,7,False
30,5555,1000000.0,0,64.0,0.0,0,94,2,False
30,13205,1000000.0,0,44.0,0.0,1,94,6,False
30,1261,10000.0,0,2.5,0.0,0,94,1,False
31,6066,1000000.0,0,56.0,0.0,0,95,2,False
31,877635,1000000000.0,0,13.0,0.0,1,95,5,False
31,735,500000.0,0,6.3,0.0,0,95,6,False
31,41490,5000000.0,0,25.0,0.0,1,95,4,False
31,877635,1000000000.0,0,13.0,0.0,1,95,5,False
31,3311,100000.0,0,10.0,0.0,0,95,4,False
31,63647,10000000.0,0,23.0,0.0,2,95,6,False
31,13217,1000000.0,0,8.8,0.0,1,95,1,False
31,63647,10000000.0,0,23.0,0.0,2,95,6,False
31,877643,1000000000.0,0,13.0,0.0,1,95,5,False
32,10562,1000000.0,0,60.0,0.0,0,96,0,False
32,18857,1000000.0,0,7.0,0.0,0,96,9,False
18,3720,1000000.0,0,11.0,0.0,0,17,4,False
18,2398,500000.0,0,2.9,0.0,0,11,5,False
11,730,10000.0,0,6.3,0.0,0,21,5,False
18,8642,500000.0,0,19.0,0.0,1,30,4,False
17,1221896,100000000.0,0,70.0,0.0,0,34,3,False
18,353342,50000000.0,0,13.0,0.0,0,17,2,False
18,6760,500000.0,0,26.0,0.0,0,17,1,False
17,413609,10000000.0,0,22.0,0.0,3,38,2,False
17,29265,1000000.0,0,17.0,0.0,0,41,1,False
23,85763,1000000.0,0,21.0,0.0,0,36,2,False
17,22191,1000000.0,0,3.0,0.0,0,42,1,False
18,31061,1000000.0,0,83.0,0.0,0,97,4,False
11,800,50000.0,0,32.0,0.0,0,21,2,False
25,159,10000.0,0,7.5,0.0,0,86,5,False
17,50,10000.0,0,7.4,0.0,0,98,2,False
12,155,10000.0,0,20.0,0.0,0,22,4,False
13,14210,1000000.0,0,96.0,0.0,0,23,6,False
24,83,50000.0,0,6.7,0.0,0,84,1,False
17,24,1000.0,1,64.0,1.99,1,34,0,False
32,19,5000.0,0,6.0,0.0,0,96,1,False
16,686,10000.0,0,6.6,0.0,0,26,4,False
18,608,100000.0,0,5.4,0.0,0,17,4,False
25,24,1000.0,0,35.0,0.0,0,86,1,False
18,452,100000.0,0,30.0,0.0,0,17,1,False
18,23682,1000000.0,0,9.8,0.0,1,30,6,False
25,338449,10000000.0,0,2.8,0.0,0,86,8,False
18,740,100000.0,0,20.0,0.0,1,17,3,False
18,94910,10000000.0,0,44.0,0.0,0,45,1,False
11,10657,1000000.0,0,58.0,0.0,0,21,6,False
18,1354,500000.0,0,4.8,0.0,3,17,1,False
16,4082,500000.0,0,0.318,0.0,0,26,1,False
17,214,50000.0,0,4.9,0.0,0,41,3,False
16,38,5000.0,0,4.8,0.0,0,26,2,False
18,1,10.0,1,16.0,2.99,0,11,1,False
4,58,10000.0,0,3.0,0.0,0,6,1,False
4,183,50000.0,0,9.9,0.0,0,6,2,False
13,5559,500000.0,0,3.7,0.0,0,23,2,False
17,2065,100000.0,0,25.0,0.0,0,41,1,False
25,53,1000.0,1,3.4,1.49,0,86,1,False
17,4116,100000.0,0,8.8,0.0,0,34,1,False
27,5,100.0,1,11.0,2.99,0,88,2,False
32,96,10000.0,0,14.0,0.0,0,96,1,False
16,543,50000.0,0,94.0,0.0,0,26,1,False
16,777,50000.0,0,14.0,0.0,0,26,3,False
25,415,50000.0,0,2.7,0.0,0,86,7,False
17,517,50000.0,0,47.0,0.0,0,29,1,False
25,6,100.0,1,1.5,5.99,0,86,3,False
16,41917,10000000.0,0,14.0,0.0,0,26,9,False
18,29544,10000000.0,0,10.0,0.0,0,17,3,False
13,1786,100000.0,0,5.9,0.0,0,23,3,False
13,4031,500000.0,0,8.9,0.0,0,23,3,False
18,38,5000.0,0,42.0,0.0,0,17,5,False
18,126,10000.0,0,13.0,0.0,0,17,1,False
18,4,1000.0,0,19.0,0.0,0,17,3,False
27,67,10000.0,0,8.3,0.0,0,88,3,False
17,178723,10000000.0,0,65.0,0.0,0,38,4,False
17,2454,500000.0,0,37.0,0.0,0,29,1,False
25,19758,5000000.0,0,2.9,0.0,0,86,2,False
18,7453,1000000.0,0,6.5,0.0,0,17,2,False
18,4635,1000000.0,0,3.9,0.0,0,17,1,False
22,3032,500000.0,0,2.8,0.0,0,83,1,False
18,162,10000.0,0,9.0,0.0,1,17,1,False
13,74,10000.0,0,2.6,0.0,0,23,1,False
20,185,10000.0,0,4.7,0.0,1,81,1,False
25,81747,10000000.0,0,9.1,0.0,0,86,3,False
18,28,1000.0,0,98.0,0.0,0,17,0,False
25,43,5000.0,0,10.0,0.0,3,86,2,False
18,4444,500000.0,0,10.0,0.0,0,17,3,False
18,306,50000.0,0,2.9,0.0,0,40,1,False
26,5525,500000.0,0,2.6,0.0,0,87,1,False
26,2852,100000.0,0,5.4,0.0,0,87,1,False
18,31538,1000000.0,0,82.0,0.0,2,44,1,False
25,84,10000.0,0,24.0,0.0,0,86,2,False
17,1202,100000.0,0,34.0,0.0,0,38,1,False
17,303,100000.0,0,38.0,0.0,0,29,1,False
30,30,5000.0,0,15.0,0.0,0,94,3,False
16,718,10000.0,1,26.0,399.99,0,26,1,False
17,901,50000.0,0,63.0,0.0,0,41,1,False
6,400,100000.0,0,4.2,0.0,0,9,3,False
16,275,10000.0,1,7.3,400.0,0,26,1,False
6,167229,10000000.0,0,9.7,0.0,0,9,8,False
6,559,10000.0,0,6.0,0.0,0,9,3,False
19,102,10000.0,0,1.2,0.0,0,80,1,False
18,10035,1000000.0,0,30.0,0.0,1,40,2,False
18,19727,1000000.0,0,76.0,0.0,1,40,3,False
17,4719,500000.0,0,54.0,0.0,0,34,5,False
16,552,10000.0,0,22.0,0.0,0,26,3,False
6,960,50000.0,0,3.8,0.0,0,9,2,False
21,620,100000.0,0,40.0,0.0,0,82,2,False
18,48929,5000000.0,0,45.0,0.0,0,50,1,False
17,466,10000.0,1,28.0,0.99,0,29,1,False
18,7462,1000000.0,0,31.0,0.0,0,75,3,False
16,292,50000.0,0,20.0,0.0,0,26,3,False
17,29505,1000000.0,0,69.0,0.0,0,37,3,False
30,3965,100000.0,0,6.4,0.0,0,94,2,False
17,80,10000.0,0,7.6,0.0,0,43,5,False
18,205,50000.0,0,62.0,0.0,0,50,1,False
17,168,5000.0,1,49.0,1.99,2,29,1,False
18,45,10000.0,1,47.0,2.49,0,17,1,False
21,671,100000.0,0,3.6,0.0,0,82,1,False
25,274,50000.0,0,26.0,0.0,0,86,6,False
16,1140,100000.0,0,0.746,0.0,0,26,0,False
20,826,500000.0,0,5.1,0.0,1,81,2,False
18,589,100000.0,0,28.0,0.0,0,11,8,False
25,145,50000.0,0,5.2,0.0,0,86,1,False
26,35,5000.0,0,6.3,0.0,0,87,0,False
26,213,10000.0,0,28.0,0.0,0,87,1,False
26,12,500.0,0,4.9,0.0,0,87,2,False
26,53,5000.0,0,2.0,0.0,0,87,1,False
6,21,500.0,1,20.0,0.99,0,9,1,False
17,1486,100000.0,0,14.0,0.0,0,43,2,False
16,6627,500000.0,0,18.0,0.0,0,26,2,False
16,680,50000.0,0,60.0,0.0,0,26,1,False
30,32,5000.0,0,33.0,0.0,0,94,3,False
18,156,10000.0,0,43.0,0.0,0,13,2,False
25,657,100000.0,0,21.0,0.0,0,86,3,False
22,133,10000.0,0,2.3,0.0,0,83,1,False
25,4264,500000.0,0,14.0,0.0,0,86,2,False
32,114,10000.0,0,19.0,0.0,0,96,1,False
25,3642,100000.0,0,29.0,0.0,0,86,3,False
12,17,10000.0,0,3.1,0.0,0,22,1,False
18,159,5000.0,0,39.0,0.0,0,11,2,False
25,7357,100000.0,0,19.0,0.0,0,86,4,False
3,54,10000.0,0,2.8,0.0,0,5,1,False
18,8,1000.0,0,6.2,0.0,0,11,1,False
18,39,1000.0,0,2.9,0.0,0,11,1,False
18,169,10000.0,0,7.7,0.0,0,11,1,False
18,6,1000.0,0,2.9,0.0,0,11,1,False
18,513,100000.0,0,34.0,0.0,0,40,1,False
27,48,5000.0,0,0.058,0.0,0,88,1,False
21,23,5000.0,0,8.9,0.0,0,82,2,False
18,2925,50000.0,1,93.0,4.77,1,44,6,False
25,560,50000.0,0,0.314,0.0,0,86,2,False
27,334,50000.0,0,3.7,0.0,0,88,1,False
18,38606,1000000.0,0,96.0,0.0,0,17,5,False
6,1820,100000.0,0,33.0,0.0,0,9,1,False
18,480,1000000.0,0,19.0,0.0,0,17,2,False
25,21592,10000000.0,0,25.0,0.0,0,86,1,False
28,103,10000.0,0,28.0,0.0,0,89,1,False
6,138129,10000000.0,0,2.1,0.0,0,9,1,False
32,8465,10000000.0,0,8.9,0.0,0,96,1,False
25,21943,5000000.0,0,2.3,0.0,0,86,3,False
32,82,5000.0,0,5.6,0.0,0,96,5,False
27,10490,1000000.0,0,5.8,0.0,0,88,3,False
24,852,100000.0,0,37.0,0.0,0,84,2,False
32,139,10000.0,0,2.0,0.0,0,96,1,False
25,784,50000.0,0,42.0,0.0,0,86,1,False
24,331,50000.0,0,7.8,0.0,0,84,1,False
4,71,10000.0,0,1.9,0.0,0,6,1,False
18,1178,100000.0,0,38.0,0.0,2,40,1,False
25,245,10000.0,0,3.5,0.0,0,86,1,False
18,210,10000.0,0,4.0,0.0,0,30,2,False
6,83,10000.0,0,13.0,0.0,0,9,2,False
27,24517,10000000.0,0,22.0,0.0,0,88,4,False
18,468,10000.0,0,7.2,0.0,0,17,0,False
11,52,5000.0,0,13.0,0.0,0,21,4,False
18,906,100000.0,0,0.196,0.0,0,17,1,False
17,4575,500000.0,0,3.8,0.0,0,29,1,False
25,20,5000.0,0,26.0,0.0,0,86,6,False
18,93,10000.0,0,28.0,0.0,0,11,3,False
17,6121,500000.0,0,61.0,0.0,3,34,2,False
30,165723,10000000.0,0,1.6,0.0,0,94,7,False
30,430643,50000000.0,0,4.9,0.0,0,94,2,False
18,4288,500000.0,0,10.0,0.0,0,17,1,False
13,124,5000.0,0,100.0,0.0,0,23,2,False
18,3478,1000000.0,0,95.0,0.0,0,40,4,False
22,582,100000.0,0,28.0,0.0,0,83,1,False
26,87,10000.0,0,4.3,0.0,2,87,1,False
18,309,10000.0,0,19.0,0.0,0,17,1,False
29,11,500.0,1,2.9,1.99,0,93,1,False
20,38,1000.0,1,1.5,0.99,0,81,1,False
30,105,10000.0,0,9.1,0.0,0,94,4,False
30,24,5000.0,0,16.0,0.0,0,94,4,False
18,37584,5000000.0,0,34.0,0.0,0,32,1,False
18,355837,10000000.0,0,3.7,0.0,0,17,1,False
26,916,100000.0,0,36.0,0.0,0,87,5,False
18,1616,500000.0,0,3.0,0.0,0,30,7,False
16,2160,100000.0,0,15.0,0.0,0,26,1,False
18,5894,1000000.0,0,67.0,0.0,2,33,1,False
17,1987,100000.0,0,62.0,0.0,3,34,1,False
25,605,1000000.0,0,3.8,0.0,0,86,0,False
16,405,50000.0,0,25.0,0.0,0,26,4,False
17,145,10000.0,0,79.0,0.0,0,34,1,False
22,142,10000.0,0,7.7,0.0,0,83,1,False
26,24198,1000000.0,0,2.2,0.0,0,87,1,False
17,24697,500000.0,0,16.0,0.0,1,34,1,False
18,10,1000.0,0,22.0,0.0,0,30,1,False
13,2105,100000.0,0,8.2,0.0,0,23,2,False
21,454,100000.0,0,18.0,0.0,0,82,1,False
18,2371,500000.0,0,8.3,0.0,0,50,3,False
13,224,10000.0,0,0.371,0.0,0,23,1,False
25,40934,1000000.0,0,5.2,0.0,0,86,1,False
25,4786,500000.0,0,13.0,0.0,0,86,1,False
17,42529,500000.0,1,92.0,1.99,1,34,2,False
25,472,100000.0,0,2.0,0.0,0,86,1,False
25,29854,1000000.0,0,5.0,0.0,0,86,5,False
18,3270,500000.0,0,1.8,0.0,0,17,1,False
18,402,100000.0,0,1.7,0.0,0,17,1,False
16,71,5000.0,0,24.0,0.0,0,26,1,False
25,41,10000.0,0,23.0,0.0,0,86,1,False
25,7816,1000000.0,0,5.1,0.0,0,86,1,False
25,409,50000.0,0,7.9,0.0,0,86,1,False
25,362,100000.0,0,7.8,0.0,0,86,6,False
25,60,10000.0,0,18.0,0.0,0,86,2,False
25,48,10000.0,0,3.3,0.0,0,86,0,False
25,3043,100000.0,0,7.7,0.0,0,86,1,False
25,336,50000.0,0,27.0,0.0,0,86,6,False
25,383,50000.0,0,26.0,0.0,0,86,6,False
25,3263,1000000.0,0,3.0,0.0,0,86,1,False
25,1041,100000.0,0,28.0,0.0,0,86,6,False
25,126,10000.0,0,11.0,0.0,0,86,1,False
16,377,100000.0,0,6.1,0.0,0,26,1,False
25,822,50000.0,0,5.0,0.0,0,86,1,False
4,84,10000.0,0,2.1,0.0,0,6,1,False
27,166,10000.0,0,6.1,0.0,0,88,1,False
18,353,100000.0,0,2.3,0.0,0,17,1,False
14,1450,100000.0,0,9.7,0.0,0,24,2,False
25,1298,100000.0,0,3.4,0.0,0,86,1,False
18,119,50000.0,0,3.9,0.0,0,17,1,False
25,32,1000.0,0,9.4,0.0,0,86,1,False
25,332,50000.0,0,26.0,0.0,0,86,6,False
25,566,100000.0,0,27.0,0.0,0,86,6,False
25,163,10000.0,0,26.0,0.0,0,86,6,False
25,3632,1000000.0,0,3.2,0.0,0,86,1,False
25,9514,500000.0,0,7.0,0.0,0,86,7,False
27,5107,500000.0,0,1.4,0.0,0,88,1,False
25,9221,1000000.0,0,1.7,0.0,0,86,2,False
13,1075,50000.0,1,8.3,2.99,0,23,2,False
25,208,50000.0,0,0.73,0.0,0,86,1,False
5,705,50000.0,0,20.0,0.0,1,7,1,False
25,18751,1000000.0,0,3.6,0.0,0,86,3,False
6,107,10000.0,0,44.0,0.0,0,9,1,False
25,999,100000.0,0,0.091,0.0,0,86,3,False
27,16,100.0,1,0.293,6.49,0,88,1,False
25,1555,100000.0,0,4.1,0.0,0,86,1,False
25,315,100000.0,0,8.3,0.0,0,86,2,False
27,1343,100000.0,0,9.0,0.0,0,88,1,False
30,39495,5000000.0,0,59.0,0.0,0,94,1,False
18,464,50000.0,0,1.9,0.0,0,11,1,False
27,63,5000.0,0,1.8,0.0,0,88,2,False
17,8581,1000000.0,0,12.0,0.0,0,29,1,False
18,109,10000.0,0,7.5,0.0,0,17,1,False
17,2588,100000.0,0,26.0,0.0,2,38,1,False
22,4726,500000.0,0,3.9,0.0,0,83,1,False
23,926,50000.0,0,7.6,0.0,0,36,1,False
21,208,10000.0,0,0.078,0.0,0,82,1,False
22,77,1000.0,1,1.2,19.99,0,83,1,False
13,136,10000.0,0,15.0,0.0,0,23,1,False
5,5,100.0,0,4.1,0.0,0,7,1,False
18,12,1000.0,0,3.5,0.0,0,17,1,False
22,30,10000.0,0,3.0,0.0,0,83,5,False
25,2221,5000000.0,0,4.9,0.0,0,86,1,False
25,75,10000.0,0,4.7,0.0,0,86,1,False
22,3396,500000.0,0,0.266,0.0,0,83,1,False
22,38055,5000000.0,0,4.1,0.0,0,83,1,False
22,6,1000.0,0,3.5,0.0,0,83,1,False
17,164,10000.0,0,22.0,0.0,0,41,1,False
3,20,10000.0,0,9.7,0.0,0,5,1,False
25,7,1000.0,0,2.7,0.0,0,86,3,False
11,19,5000.0,0,24.0,0.0,0,21,9,False
27,3,1000.0,0,16.0,0.0,0,88,1,False
17,13,1000.0,0,27.0,0.0,0,38,1,False
27,64,10000.0,0,15.0,0.0,0,88,4,False
13,5,1000.0,0,59.0,0.0,0,23,3,False
18,536,10000.0,0,10.0,0.0,0,30,2,False
25,7,100.0,1,0.081,4.99,0,86,1,False
18,30,5000.0,0,0.318,0.0,0,17,1,False
19,1,50.0,0,28.0,0.0,0,80,3,False
17,1088,100000.0,0,86.0,0.0,1,34,1,False
23,1689,100000.0,0,5.7,0.0,0,36,1,False
19,5,100.0,0,27.0,0.0,0,80,3,False
17,256,50000.0,0,9.1,0.0,0,34,1,False
0,486,100000.0,0,5.9,0.0,0,0,5,False
18,949,50000.0,0,1.2,0.0,0,17,4,False
18,76,5000.0,1,39.0,1.99,0,40,1,False
18,339,50000.0,0,4.2,0.0,0,11,6,False
25,89,10000.0,0,3.9,0.0,0,86,3,False
18,3597,100000.0,0,25.0,0.0,2,17,1,False
25,448,50000.0,0,4.3,0.0,0,86,1,False
2,40,10000.0,0,13.0,0.0,0,4,2,False
18,40,1000.0,0,3.6,0.0,0,17,1,False
27,8,100.0,0,3.2,0.0,0,88,1,False
18,32,1000.0,0,2.8,0.0,0,17,1,False
20,3,100.0,0,7.9,0.0,0,81,1,False
18,1407,100000.0,0,1.4,0.0,0,17,2,False
27,3,100.0,0,7.5,0.0,0,88,1,False
22,20,1000.0,1,4.3,2.99,0,83,1,False
27,91,5000.0,0,2.8,0.0,0,88,0,False
27,43,1000.0,0,48.0,0.0,0,88,1,False
18,253,10000.0,0,14.0,0.0,0,17,1,False
16,89,10000.0,0,0.939,0.0,0,26,2,False
18,107441,1000000.0,0,32.0,0.0,0,54,1,False
11,135,10000.0,0,5.3,0.0,0,21,2,False
17,9,500.0,0,26.0,0.0,0,42,1,False
17,8,1000.0,0,4.2,0.0,1,31,1,False
18,656,500000.0,0,2.9,0.0,2,17,2,False
18,7,1000.0,0,3.8,0.0,0,17,5,False
18,165,10000.0,0,25.0,0.0,1,17,1,False
17,91,10000.0,0,24.0,0.0,0,34,3,False
16,6,500.0,0,3.4,0.0,0,26,1,False
26,25,1000.0,0,46.0,0.0,0,87,1,False
18,2,100.0,0,33.0,0.0,0,40,1,False
17,145931,10000000.0,0,43.0,0.0,1,34,5,False
25,54,10000.0,0,2.8,0.0,0,86,1,False
25,71,10000.0,0,7.0,0.0,0,86,2,False
18,33812,5000000.0,0,12.0,0.0,1,17,2,False
18,283,50000.0,0,18.0,0.0,0,11,1,False
31,803,50000.0,0,8.0,0.0,2,95,3,False
27,4832,1000000.0,0,2.4,0.0,0,88,2,False
16,3547,100000.0,1,1.8,399.99,0,26,2,False
18,1455,10000.0,0,1.1,0.0,0,17,1,False
16,411,10000.0,1,2.6,299.99,0,26,1,False
16,41,1000.0,1,2.9,379.99,0,26,1,False
11,93,1000.0,1,22.0,399.99,0,21,1,False
11,472,5000.0,1,0.965,399.99,0,21,3,False
4,213,1000.0,0,2.9,0.0,0,6,1,False
18,217,10000.0,1,4.9,389.99,0,17,1,False
24,39,10000.0,0,12.0,0.0,0,84,1,False
16,126,5000.0,1,1.4,2.49,0,26,8,False
31,4581,100000.0,0,21.0,0.0,0,95,5,False
18,33944,1000000.0,0,28.0,0.0,2,33,2,False
4,23729,1000000.0,0,24.0,0.0,0,6,7,False
18,130689,5000000.0,0,57.0,0.0,2,40,1,False
18,14145,1000000.0,0,5.9,0.0,0,33,1,False
18,1012,100000.0,0,12.0,0.0,1,17,2,False
18,302,10000.0,0,8.1,0.0,0,49,1,False
18,1443,100000.0,0,20.0,0.0,3,17,3,False
18,31596,5000000.0,0,31.0,0.0,1,40,1,False
18,16063,1000000.0,0,3.8,0.0,1,30,3,False
6,684,100000.0,0,0.061,0.0,0,9,1,False
31,188,10000.0,0,9.9,0.0,0,95,1,False
18,45,5000.0,0,1.3,0.0,0,11,1,False
25,478,100000.0,0,2.0,0.0,0,86,2,False
18,88,10000.0,0,41.0,0.0,0,11,1,False
26,5,500.0,1,45.0,1.49,0,87,1,False
18,10,100.0,1,73.0,4.99,0,99,2,False
25,3743,1000000.0,0,5.6,0.0,0,86,6,False
